,State_Name,District_Name,Crop_Year,Season,crop_name,Area,Production,test
179318,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Urad,7259.0,4885.0,area
179319,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Bajra,67.0,134.0,area
179320,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Cotton(lint),1024.0,2641.0,area
179321,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Groundnut,3574.0,8180.0,area
179322,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Horse-gram,21170.0,16386.0,area
179323,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Jowar,187.0,403.0,area
179324,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Maize,1468.0,7343.0,area
179325,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Moong(Green Gram),103.0,83.0,area
179326,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Onion,24.0,203.0,area
179327,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Ragi,8339.0,34782.0,area
179329,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Sunflower,44.0,160.0,area
179330,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Urad,964.0,823.0,area
179331,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Arecanut,317.0,682.0,area
179332,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Arhar/Tur,10155.0,11044.0,area
179333,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Banana,619.0,25710.0,area
179336,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Coconut ,5472.0,35400000.0,area
179337,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Coriander,10.0,3.0,area
179338,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Dry chillies,273.0,74.0,area
179339,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Garlic,2.0,1.0,area
179340,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Gram,4388.0,2699.0,area
179341,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Small millets,12678.0,13901.0,area
179342,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Sugarcane,8433.0,615686.0,area
179343,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Sweet potato,179.0,3779.0,area
179344,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Tapioca,17635.0,409393.0,area
179345,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Tobacco,30.0,35.0,area
179346,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Turmeric,5759.0,10645.0,area
179347,Tamil Nadu,DINDIGUL,1997,Kharif     ,Banana,1224.0,21498.0,area
179348,Tamil Nadu,DINDIGUL,1997,Kharif     ,Horse-gram,5841.0,4810.0,area
179349,Tamil Nadu,DINDIGUL,1997,Kharif     ,Onion,5199.0,36807.0,area
179350,Tamil Nadu,DINDIGUL,1997,Kharif     ,Sesamum,3236.0,1620.0,area
179351,Tamil Nadu,DINDIGUL,1997,Kharif     ,Small millets,1645.0,1390.0,area
179352,Tamil Nadu,DINDIGUL,1997,Kharif     ,Tobacco,703.0,977.0,area
179353,Tamil Nadu,DINDIGUL,1997,Whole Year ,Arhar/Tur,2272.0,2150.0,area
179354,Tamil Nadu,DINDIGUL,1997,Whole Year ,Bajra,7888.0,15870.0,area
179355,Tamil Nadu,DINDIGUL,1997,Whole Year ,Banana,3091.0,55670.0,area
179356,Tamil Nadu,DINDIGUL,1997,Whole Year ,Black pepper,636.0,230.0,area
179357,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cardamom,362.0,40.0,area
179358,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cashewnut,405.0,250.0,area
179359,Tamil Nadu,DINDIGUL,1997,Whole Year ,Castor seed,345.0,140.0,area
179360,Tamil Nadu,DINDIGUL,1997,Whole Year ,Coriander,156.0,40.0,area
179361,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cotton(lint),7844.0,24770.0,area
179362,Tamil Nadu,DINDIGUL,1997,Whole Year ,Dry chillies,2241.0,1420.0,area
179363,Tamil Nadu,DINDIGUL,1997,Whole Year ,Dry ginger,18.0,570.0,area
179364,Tamil Nadu,DINDIGUL,1997,Whole Year ,Garlic,822.0,5010.0,area
179365,Tamil Nadu,DINDIGUL,1997,Whole Year ,Gram,224.0,110.0,area
179366,Tamil Nadu,DINDIGUL,1997,Whole Year ,Groundnut,31997.0,69690.0,area
179367,Tamil Nadu,DINDIGUL,1997,Whole Year ,Jowar,56940.0,59300.0,area
179368,Tamil Nadu,DINDIGUL,1997,Whole Year ,Maize,25017.0,49310.0,area
179369,Tamil Nadu,DINDIGUL,1997,Whole Year ,Moong(Green Gram),5757.0,2060.0,area
179370,Tamil Nadu,DINDIGUL,1997,Whole Year ,Onion,4620.0,29180.0,area
179371,Tamil Nadu,DINDIGUL,1997,Whole Year ,Potato,2001.0,29730.0,area
179372,Tamil Nadu,DINDIGUL,1997,Whole Year ,Pulses total,38365.0,18350.0,area
179373,Tamil Nadu,DINDIGUL,1997,Whole Year ,Ragi,212.0,470.0,area
179374,Tamil Nadu,DINDIGUL,1997,Whole Year ,Rice,27589.0,136520.0,area
179375,Tamil Nadu,DINDIGUL,1997,Whole Year ,Small millets,1050.0,30.0,area
179376,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sugarcane,6826.0,5749000.0,area
179377,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sunflower,929.0,1050.0,area
179378,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sweet potato,12.0,180.0,area
179379,Tamil Nadu,DINDIGUL,1997,Whole Year ,Tapioca,361.0,13540.0,area
179380,Tamil Nadu,DINDIGUL,1997,Whole Year ,Tobacco,1460.0,2120.0,area
179381,Tamil Nadu,DINDIGUL,1997,Whole Year ,Total foodgrain,157882.0,281340.0,area
179382,Tamil Nadu,DINDIGUL,1997,Whole Year ,Turmeric,34.0,210.0,area
179383,Tamil Nadu,DINDIGUL,1997,Whole Year ,Urad,6575.0,5590.0,area
179384,Tamil Nadu,DINDIGUL,1998,Kharif     ,Arhar/Tur,3707.0,2387.0,area
179385,Tamil Nadu,DINDIGUL,1998,Kharif     ,Bajra,10952.0,26840.0,area
179386,Tamil Nadu,DINDIGUL,1998,Kharif     ,Cotton(lint),12558.0,31723.0,area
179387,Tamil Nadu,DINDIGUL,1998,Kharif     ,Dry ginger,10.0,317.0,area
179388,Tamil Nadu,DINDIGUL,1998,Kharif     ,Groundnut,37262.0,90554.0,area
179389,Tamil Nadu,DINDIGUL,1998,Kharif     ,Horse-gram,7157.0,3972.0,area
179390,Tamil Nadu,DINDIGUL,1998,Kharif     ,Jowar,50088.0,76462.0,area
179391,Tamil Nadu,DINDIGUL,1998,Kharif     ,Maize,21767.0,42903.0,area
179392,Tamil Nadu,DINDIGUL,1998,Kharif     ,Moong(Green Gram),6196.0,3860.0,area
179393,Tamil Nadu,DINDIGUL,1998,Kharif     ,Pulses total,48523.0,21943.0,area
179394,Tamil Nadu,DINDIGUL,1998,Kharif     ,Ragi,635.0,1188.0,area
179395,Tamil Nadu,DINDIGUL,1998,Kharif     ,Rice,27278.0,93305.0,area
179396,Tamil Nadu,DINDIGUL,1998,Kharif     ,Sesamum,6566.0,3534.0,area
179397,Tamil Nadu,DINDIGUL,1998,Kharif     ,Small millets,10100.0,3000.0,area
179398,Tamil Nadu,DINDIGUL,1998,Kharif     ,Sunflower,827.0,1281.0,area
179399,Tamil Nadu,DINDIGUL,1998,Kharif     ,Total foodgrain,163104.0,26566.0,area
179400,Tamil Nadu,DINDIGUL,1998,Kharif     ,Urad,11284.0,7278.0,area
179401,Tamil Nadu,DINDIGUL,1998,Rabi       ,Gram,703.0,473.0,area
179402,Tamil Nadu,DINDIGUL,1998,Whole Year ,Banana,2557.0,46054.0,area
179403,Tamil Nadu,DINDIGUL,1998,Whole Year ,Black pepper,106.0,38.0,area
179404,Tamil Nadu,DINDIGUL,1998,Whole Year ,Cashewnut,8.0,2.0,area
179405,Tamil Nadu,DINDIGUL,1998,Whole Year ,Castor seed,364.0,75.0,area
179406,Tamil Nadu,DINDIGUL,1998,Whole Year ,Coriander,611.0,135.0,area
179407,Tamil Nadu,DINDIGUL,1998,Whole Year ,Dry chillies,1649.0,1044.0,area
179408,Tamil Nadu,DINDIGUL,1998,Whole Year ,Onion,5639.0,35622.0,area
179409,Tamil Nadu,DINDIGUL,1998,Whole Year ,Potato,912.0,13548.0,area
179410,Tamil Nadu,DINDIGUL,1998,Whole Year ,Sugarcane,7051.0,886010.0,area
179411,Tamil Nadu,DINDIGUL,1998,Whole Year ,Sweet potato,12.0,208.0,area
179412,Tamil Nadu,DINDIGUL,1998,Whole Year ,Tapioca,133.0,4940.0,area
179413,Tamil Nadu,DINDIGUL,1998,Whole Year ,Tobacco,850.0,1107.0,area
179414,Tamil Nadu,DINDIGUL,1998,Whole Year ,Turmeric,11.0,67.0,area
179415,Tamil Nadu,DINDIGUL,1999,Kharif     ,Arhar/Tur,1980.0,1632.0,area
179416,Tamil Nadu,DINDIGUL,1999,Kharif     ,Bajra,9810.0,21724.0,area
179417,Tamil Nadu,DINDIGUL,1999,Kharif     ,Castor seed,309.0,127.0,area
179418,Tamil Nadu,DINDIGUL,1999,Kharif     ,Cotton(lint),7287.0,18306.0,area
179419,Tamil Nadu,DINDIGUL,1999,Kharif     ,Dry ginger,15.0,335.0,area
179420,Tamil Nadu,DINDIGUL,1999,Kharif     ,Groundnut,31033.0,71160.0,area
179421,Tamil Nadu,DINDIGUL,1999,Kharif     ,Horse-gram,7404.0,4405.0,area
179422,Tamil Nadu,DINDIGUL,1999,Kharif     ,Jowar,61099.0,83697.0,area
179423,Tamil Nadu,DINDIGUL,1999,Kharif     ,Korra,160.0,45.0,area
179424,Tamil Nadu,DINDIGUL,1999,Kharif     ,Maize,40500.0,80317.0,area
179425,Tamil Nadu,DINDIGUL,1999,Kharif     ,Mesta,5.0,23.0,area
179426,Tamil Nadu,DINDIGUL,1999,Kharif     ,Moong(Green Gram),6737.0,4608.0,area
179427,Tamil Nadu,DINDIGUL,1999,Kharif     ,Ragi,664.0,1127.0,area
179428,Tamil Nadu,DINDIGUL,1999,Kharif     ,Rice,28437.0,118998.0,area
179429,Tamil Nadu,DINDIGUL,1999,Kharif     ,Sesamum,4888.0,2269.0,area
179430,Tamil Nadu,DINDIGUL,1999,Kharif     ,Sunflower,963.0,1214.0,area
179431,Tamil Nadu,DINDIGUL,1999,Kharif     ,Urad,11091.0,7575.0,area
179432,Tamil Nadu,DINDIGUL,1999,Kharif     ,Varagu,105.0,93.0,area
179433,Tamil Nadu,DINDIGUL,1999,Rabi       ,Gram,465.0,239.0,area
179434,Tamil Nadu,DINDIGUL,1999,Rabi       ,Samai,1509.0,1426.0,area
179435,Tamil Nadu,DINDIGUL,1999,Whole Year ,Banana,1224.0,21498.0,area
179436,Tamil Nadu,DINDIGUL,1999,Whole Year ,Black pepper,92.0,33.0,area
179437,Tamil Nadu,DINDIGUL,1999,Whole Year ,Cashewnut,10.0,3.0,area
179438,Tamil Nadu,DINDIGUL,1999,Whole Year ,Coriander,355.0,83.0,area
179439,Tamil Nadu,DINDIGUL,1999,Whole Year ,Dry chillies,2023.0,1079.0,area
179440,Tamil Nadu,DINDIGUL,1999,Whole Year ,Garlic,191.0,1165.0,area
179441,Tamil Nadu,DINDIGUL,1999,Whole Year ,Guar seed,6655.0,63883.0,area
179442,Tamil Nadu,DINDIGUL,1999,Whole Year ,Onion,5199.0,36807.0,area
179443,Tamil Nadu,DINDIGUL,1999,Whole Year ,Potato,855.0,11350.0,area
179444,Tamil Nadu,DINDIGUL,1999,Whole Year ,Sugarcane,6655.0,799113.0,area
179445,Tamil Nadu,DINDIGUL,1999,Whole Year ,Sweet potato,127.0,1540.0,area
179446,Tamil Nadu,DINDIGUL,1999,Whole Year ,Tapioca,294.0,10433.0,area
179447,Tamil Nadu,DINDIGUL,1999,Whole Year ,Tobacco,703.0,977.0,area
179448,Tamil Nadu,DINDIGUL,1999,Whole Year ,Turmeric,56.0,316.0,area
179449,Tamil Nadu,DINDIGUL,2000,Kharif     ,Arhar/Tur,2969.0,2447.0,area
179450,Tamil Nadu,DINDIGUL,2000,Kharif     ,Bajra,28579.0,60215.0,area
179451,Tamil Nadu,DINDIGUL,2000,Kharif     ,Castor seed,645.0,264.0,area
179452,Tamil Nadu,DINDIGUL,2000,Kharif     ,Cotton(lint),7502.0,22288.0,area
179453,Tamil Nadu,DINDIGUL,2000,Kharif     ,Dry ginger,27.0,715.0,area
179454,Tamil Nadu,DINDIGUL,2000,Kharif     ,Groundnut,29351.0,66845.0,area
179455,Tamil Nadu,DINDIGUL,2000,Kharif     ,Horse-gram,5875.0,3304.0,area
179456,Tamil Nadu,DINDIGUL,2000,Kharif     ,Jowar,65117.0,107294.0,area
179457,Tamil Nadu,DINDIGUL,2000,Kharif     ,Maize,38561.0,76472.0,area
179458,Tamil Nadu,DINDIGUL,2000,Kharif     ,Moong(Green Gram),5990.0,3468.0,area
179459,Tamil Nadu,DINDIGUL,2000,Kharif     ,Other Cereals & Millets,1520.0,1394.0,area
179460,Tamil Nadu,DINDIGUL,2000,Kharif     ,Other Kharif pulses,33913.0,6959.0,area
179461,Tamil Nadu,DINDIGUL,2000,Kharif     ,Ragi,604.0,1094.0,area
179462,Tamil Nadu,DINDIGUL,2000,Kharif     ,Rice,25246.0,111460.0,area
179463,Tamil Nadu,DINDIGUL,2000,Kharif     ,Sesamum,6269.0,3669.0,area
179464,Tamil Nadu,DINDIGUL,2000,Kharif     ,Sunflower,377.0,466.0,area
179465,Tamil Nadu,DINDIGUL,2000,Kharif     ,Urad,13882.0,9481.0,area
179466,Tamil Nadu,DINDIGUL,2000,Rabi       ,Gram,419.0,215.0,area
179467,Tamil Nadu,DINDIGUL,2000,Whole Year ,Banana,2156.0,37867.0,area
179468,Tamil Nadu,DINDIGUL,2000,Whole Year ,Black pepper,790.0,286.0,area
179469,Tamil Nadu,DINDIGUL,2000,Whole Year ,Cardamom,9.0,1.0,area
179470,Tamil Nadu,DINDIGUL,2000,Whole Year ,Cashewnut,247.0,95.0,area
179471,Tamil Nadu,DINDIGUL,2000,Whole Year ,Coriander,319.0,74.0,area
179472,Tamil Nadu,DINDIGUL,2000,Whole Year ,Dry chillies,1151.0,582.0,area
179473,Tamil Nadu,DINDIGUL,2000,Whole Year ,Garlic,335.0,2043.0,area
179474,Tamil Nadu,DINDIGUL,2000,Whole Year ,Onion,2954.0,20913.0,area
179475,Tamil Nadu,DINDIGUL,2000,Whole Year ,Potato,900.0,10877.0,area
179476,Tamil Nadu,DINDIGUL,2000,Whole Year ,Sannhamp,615.0,448.0,area
179477,Tamil Nadu,DINDIGUL,2000,Whole Year ,Sugarcane,7163.0,860112.0,area
179478,Tamil Nadu,DINDIGUL,2000,Whole Year ,Sweet potato,270.0,3273.0,area
179479,Tamil Nadu,DINDIGUL,2000,Whole Year ,Tapioca,683.0,24237.0,area
179480,Tamil Nadu,DINDIGUL,2000,Whole Year ,Tobacco,650.0,903.0,area
179481,Tamil Nadu,DINDIGUL,2000,Whole Year ,Turmeric,50.0,272.0,area
179482,Tamil Nadu,DINDIGUL,2001,Kharif     ,Arhar/Tur,1618.0,1010.0,area
179483,Tamil Nadu,DINDIGUL,2001,Kharif     ,Bajra,5043.0,6040.0,area
179484,Tamil Nadu,DINDIGUL,2001,Kharif     ,Cotton(lint),4092.0,8910.0,area
179485,Tamil Nadu,DINDIGUL,2001,Kharif     ,Groundnut,12476.0,34940.0,area
179486,Tamil Nadu,DINDIGUL,2001,Kharif     ,Jowar,42152.0,57840.0,area
179487,Tamil Nadu,DINDIGUL,2001,Kharif     ,Moong(Green Gram),2949.0,1750.0,area
179488,Tamil Nadu,DINDIGUL,2001,Kharif     ,Ragi,286.0,550.0,area
179489,Tamil Nadu,DINDIGUL,2001,Kharif     ,Rice,16106.0,76330.0,area
179490,Tamil Nadu,DINDIGUL,2001,Kharif     ,Sesamum,1964.0,990.0,area
179491,Tamil Nadu,DINDIGUL,2001,Kharif     ,Sunflower,312.0,440.0,area
179492,Tamil Nadu,DINDIGUL,2001,Kharif     ,Urad,4112.0,2210.0,area
179493,Tamil Nadu,DINDIGUL,2001,Whole Year ,Sugarcane,7437.0,778600.0,area
179494,Tamil Nadu,DINDIGUL,2002,Kharif     ,Arhar/Tur,1335.0,358.0,area
179495,Tamil Nadu,DINDIGUL,2002,Kharif     ,Bajra,5062.0,5137.0,area
179496,Tamil Nadu,DINDIGUL,2002,Kharif     ,Castor seed,52.0,21.0,area
179497,Tamil Nadu,DINDIGUL,2002,Kharif     ,Cotton(lint),1859.0,1949.0,area
179498,Tamil Nadu,DINDIGUL,2002,Kharif     ,Groundnut,9365.0,17172.0,area
179499,Tamil Nadu,DINDIGUL,2002,Kharif     ,Horse-gram,3551.0,918.0,area
179500,Tamil Nadu,DINDIGUL,2002,Kharif     ,Jowar,44456.0,40089.0,area
179501,Tamil Nadu,DINDIGUL,2002,Kharif     ,Korra,25.0,7.0,area
179502,Tamil Nadu,DINDIGUL,2002,Kharif     ,Maize,31125.0,61590.0,area
179503,Tamil Nadu,DINDIGUL,2002,Kharif     ,Moong(Green Gram),3554.0,1020.0,area
179504,Tamil Nadu,DINDIGUL,2002,Kharif     ,Other Kharif pulses,13840.0,2839.0,area
179505,Tamil Nadu,DINDIGUL,2002,Kharif     ,Ragi,369.0,522.0,area
179506,Tamil Nadu,DINDIGUL,2002,Kharif     ,Rice,15372.0,52709.0,area
179507,Tamil Nadu,DINDIGUL,2002,Kharif     ,Samai,342.0,247.0,area
179508,Tamil Nadu,DINDIGUL,2002,Kharif     ,Sesamum,1096.0,430.0,area
179509,Tamil Nadu,DINDIGUL,2002,Kharif     ,Small millets,16.0,10.0,area
179510,Tamil Nadu,DINDIGUL,2002,Kharif     ,Sunflower,270.0,348.0,area
179511,Tamil Nadu,DINDIGUL,2002,Kharif     ,Urad,6043.0,2715.0,area
179512,Tamil Nadu,DINDIGUL,2002,Kharif     ,Varagu,141.0,157.0,area
179513,Tamil Nadu,DINDIGUL,2002,Rabi       ,Gram,402.0,203.0,area
179514,Tamil Nadu,DINDIGUL,2002,Rabi       ,Wheat,1.0,0.0,area
179515,Tamil Nadu,DINDIGUL,2002,Whole Year ,Apple,3.0,0.0,area
179517,Tamil Nadu,DINDIGUL,2002,Whole Year ,Banana,3325.0,85802.0,area
179518,Tamil Nadu,DINDIGUL,2002,Whole Year ,Beans & Mutter(Vegetable),674.0,0.0,area
179519,Tamil Nadu,DINDIGUL,2002,Whole Year ,Beet Root,30.0,0.0,area
179520,Tamil Nadu,DINDIGUL,2002,Whole Year ,Bhindi,287.0,1070.0,area
179521,Tamil Nadu,DINDIGUL,2002,Whole Year ,Bitter Gourd,137.0,0.0,area
179522,Tamil Nadu,DINDIGUL,2002,Whole Year ,Bottle Gourd,9.0,0.0,area
179523,Tamil Nadu,DINDIGUL,2002,Whole Year ,Brinjal,641.0,3285.0,area
179524,Tamil Nadu,DINDIGUL,2002,Whole Year ,Cabbage,24.0,1409.0,area
179525,Tamil Nadu,DINDIGUL,2002,Whole Year ,Carrot,678.0,0.0,area
179526,Tamil Nadu,DINDIGUL,2002,Whole Year ,Cashewnut,601.0,182.0,area
179527,Tamil Nadu,DINDIGUL,2002,Whole Year ,Cauliflower,179.0,0.0,area
179528,Tamil Nadu,DINDIGUL,2002,Whole Year ,Citrus Fruit,2731.0,3028.0,area
179529,Tamil Nadu,DINDIGUL,2002,Whole Year ,Coconut ,24277.0,211500.0,area
179530,Tamil Nadu,DINDIGUL,2002,Whole Year ,Coriander,175.0,33.0,area
179531,Tamil Nadu,DINDIGUL,2002,Whole Year ,Cucumber,43.0,0.0,area
179532,Tamil Nadu,DINDIGUL,2002,Whole Year ,Drum Stick,1309.0,0.0,area
179533,Tamil Nadu,DINDIGUL,2002,Whole Year ,Dry chillies,1203.0,1100.0,area
179534,Tamil Nadu,DINDIGUL,2002,Whole Year ,Dry ginger,2.0,32.0,area
179535,Tamil Nadu,DINDIGUL,2002,Whole Year ,Garlic,439.0,2677.0,area
179536,Tamil Nadu,DINDIGUL,2002,Whole Year ,Grapes,226.0,3298.0,area
179537,Tamil Nadu,DINDIGUL,2002,Whole Year ,Jack Fruit,279.0,3158.0,area
179538,Tamil Nadu,DINDIGUL,2002,Whole Year ,Lab-Lab,749.0,0.0,area
179539,Tamil Nadu,DINDIGUL,2002,Whole Year ,Mango,13164.0,32533.0,area
179540,Tamil Nadu,DINDIGUL,2002,Whole Year ,Onion,2367.0,18892.0,area
179541,Tamil Nadu,DINDIGUL,2002,Whole Year ,Orange,1876.0,2911.0,area
179542,Tamil Nadu,DINDIGUL,2002,Whole Year ,Other Citrus Fruit,136.0,0.0,area
179543,Tamil Nadu,DINDIGUL,2002,Whole Year ,Other Fresh Fruits,924.0,0.0,area
179544,Tamil Nadu,DINDIGUL,2002,Whole Year ,Other Vegetables,307.0,0.0,area
179545,Tamil Nadu,DINDIGUL,2002,Whole Year ,Papaya,4.0,0.0,area
179546,Tamil Nadu,DINDIGUL,2002,Whole Year ,Peach,17.0,0.0,area
179547,Tamil Nadu,DINDIGUL,2002,Whole Year ,Pear,1275.0,0.0,area
179548,Tamil Nadu,DINDIGUL,2002,Whole Year ,Pineapple,67.0,1937.0,area
179549,Tamil Nadu,DINDIGUL,2002,Whole Year ,Plums,374.0,0.0,area
179550,Tamil Nadu,DINDIGUL,2002,Whole Year ,Pome Fruit,1667.0,8722.0,area
179551,Tamil Nadu,DINDIGUL,2002,Whole Year ,Pome Granet,254.0,0.0,area
179552,Tamil Nadu,DINDIGUL,2002,Whole Year ,Potato,2745.0,38102.0,area
179553,Tamil Nadu,DINDIGUL,2002,Whole Year ,Pump Kin,11.0,0.0,area
179554,Tamil Nadu,DINDIGUL,2002,Whole Year ,Redish,39.0,0.0,area
179555,Tamil Nadu,DINDIGUL,2002,Whole Year ,Snak Guard,71.0,0.0,area
179556,Tamil Nadu,DINDIGUL,2002,Whole Year ,Sugarcane,5770.0,468450.0,area
179557,Tamil Nadu,DINDIGUL,2002,Whole Year ,Sweet potato,64.0,874.0,area
179558,Tamil Nadu,DINDIGUL,2002,Whole Year ,Tapioca,205.0,6476.0,area
179559,Tamil Nadu,DINDIGUL,2002,Whole Year ,Tobacco,1853.0,2711.0,area
179560,Tamil Nadu,DINDIGUL,2002,Whole Year ,Tomato,1781.0,7609.0,area
179561,Tamil Nadu,DINDIGUL,2002,Whole Year ,Turmeric,38.0,142.0,area
179562,Tamil Nadu,DINDIGUL,2002,Whole Year ,Turnip,1.0,0.0,area
179563,Tamil Nadu,DINDIGUL,2002,Whole Year ,Water Melon,9.0,0.0,area
179564,Tamil Nadu,DINDIGUL,2003,Kharif     ,Arhar/Tur,1210.0,787.0,area
179565,Tamil Nadu,DINDIGUL,2003,Kharif     ,Bajra,4614.0,5614.0,area
179566,Tamil Nadu,DINDIGUL,2003,Kharif     ,Castor seed,39.0,16.0,area
179567,Tamil Nadu,DINDIGUL,2003,Kharif     ,Cotton(lint),2095.0,2694.0,area
179568,Tamil Nadu,DINDIGUL,2003,Kharif     ,Dry ginger,5.0,71.0,area
179569,Tamil Nadu,DINDIGUL,2003,Kharif     ,Groundnut,9461.0,17197.0,area
179570,Tamil Nadu,DINDIGUL,2003,Kharif     ,Horse-gram,4630.0,1623.0,area
179571,Tamil Nadu,DINDIGUL,2003,Kharif     ,Jowar,53798.0,48616.0,area
179572,Tamil Nadu,DINDIGUL,2003,Kharif     ,Korra,14.0,4.0,area
179573,Tamil Nadu,DINDIGUL,2003,Kharif     ,Maize,35153.0,69615.0,area
179574,Tamil Nadu,DINDIGUL,2003,Kharif     ,Moong(Green Gram),4126.0,2378.0,area
179575,Tamil Nadu,DINDIGUL,2003,Kharif     ,Other Kharif pulses,15265.0,3131.0,area
179576,Tamil Nadu,DINDIGUL,2003,Kharif     ,Ragi,233.0,342.0,area
179577,Tamil Nadu,DINDIGUL,2003,Kharif     ,Rice,11437.0,32378.0,area
179578,Tamil Nadu,DINDIGUL,2003,Kharif     ,Sesamum,1342.0,630.0,area
179579,Tamil Nadu,DINDIGUL,2003,Kharif     ,Small millets,446.0,331.0,area
179580,Tamil Nadu,DINDIGUL,2003,Kharif     ,Sunflower,366.0,517.0,area
179581,Tamil Nadu,DINDIGUL,2003,Kharif     ,Urad,5817.0,2378.0,area
179582,Tamil Nadu,DINDIGUL,2003,Rabi       ,Gram,394.0,200.0,area
179583,Tamil Nadu,DINDIGUL,2003,Whole Year ,Apple,4.0,0.0,area
179585,Tamil Nadu,DINDIGUL,2003,Whole Year ,Ash Gourd,1.0,0.0,area
179586,Tamil Nadu,DINDIGUL,2003,Whole Year ,Banana,3018.0,106762.0,area
179587,Tamil Nadu,DINDIGUL,2003,Whole Year ,Beans & Mutter(Vegetable),871.0,0.0,area
179588,Tamil Nadu,DINDIGUL,2003,Whole Year ,Beet Root,33.0,0.0,area
179589,Tamil Nadu,DINDIGUL,2003,Whole Year ,Bhindi,419.0,2935.0,area
179590,Tamil Nadu,DINDIGUL,2003,Whole Year ,Bitter Gourd,151.0,0.0,area
179591,Tamil Nadu,DINDIGUL,2003,Whole Year ,Black pepper,791.0,286.0,area
179592,Tamil Nadu,DINDIGUL,2003,Whole Year ,Bottle Gourd,7.0,0.0,area
179593,Tamil Nadu,DINDIGUL,2003,Whole Year ,Brinjal,444.0,4964.0,area
179594,Tamil Nadu,DINDIGUL,2003,Whole Year ,Cabbage,16.0,1017.0,area
179595,Tamil Nadu,DINDIGUL,2003,Whole Year ,Cardamom,260.0,26.0,area
179596,Tamil Nadu,DINDIGUL,2003,Whole Year ,Carrot,639.0,0.0,area
179597,Tamil Nadu,DINDIGUL,2003,Whole Year ,Cashewnut,609.0,210.0,area
179598,Tamil Nadu,DINDIGUL,2003,Whole Year ,Cauliflower,211.0,0.0,area
179599,Tamil Nadu,DINDIGUL,2003,Whole Year ,Citrus Fruit,2814.0,2937.0,area
179600,Tamil Nadu,DINDIGUL,2003,Whole Year ,Coconut ,23987.0,97400.0,area
179601,Tamil Nadu,DINDIGUL,2003,Whole Year ,Coriander,197.0,57.0,area
179602,Tamil Nadu,DINDIGUL,2003,Whole Year ,Cucumber,87.0,0.0,area
179603,Tamil Nadu,DINDIGUL,2003,Whole Year ,Drum Stick,1535.0,0.0,area
179604,Tamil Nadu,DINDIGUL,2003,Whole Year ,Dry chillies,1563.0,574.0,area
179605,Tamil Nadu,DINDIGUL,2003,Whole Year ,Garlic,342.0,2085.0,area
179606,Tamil Nadu,DINDIGUL,2003,Whole Year ,Grapes,166.0,4002.0,area
179607,Tamil Nadu,DINDIGUL,2003,Whole Year ,Jack Fruit,339.0,3275.0,area
179608,Tamil Nadu,DINDIGUL,2003,Whole Year ,Lab-Lab,1648.0,0.0,area
179609,Tamil Nadu,DINDIGUL,2003,Whole Year ,Mango,13349.0,46298.0,area
179610,Tamil Nadu,DINDIGUL,2003,Whole Year ,Onion,2876.0,22539.0,area
179611,Tamil Nadu,DINDIGUL,2003,Whole Year ,Orange,1890.0,3709.0,area
179612,Tamil Nadu,DINDIGUL,2003,Whole Year ,Other Citrus Fruit,185.0,0.0,area
179613,Tamil Nadu,DINDIGUL,2003,Whole Year ,Other Fresh Fruits,1113.0,0.0,area
179614,Tamil Nadu,DINDIGUL,2003,Whole Year ,Other Vegetables,362.0,0.0,area
179615,Tamil Nadu,DINDIGUL,2003,Whole Year ,Papaya,10.0,0.0,area
179616,Tamil Nadu,DINDIGUL,2003,Whole Year ,Peach,21.0,0.0,area
179617,Tamil Nadu,DINDIGUL,2003,Whole Year ,Pear,1275.0,0.0,area
